Step,Description,RewardChange
180,Balanced forces bonus,5
181,Have an Army,2
181,Balanced forces bonus,5
182,Have an Army,2
182,Balanced forces bonus,5
183,Have an Army,2
183,Balanced forces bonus,5
184,Have an Army,2
184,Balanced forces bonus,5
185,Have an Army,2
185,Balanced forces bonus,5
186,Have an Army,2
186,Balanced forces bonus,5
187,Have an Army,2
187,Balanced forces bonus,5
188,Have an Army,2
188,Balanced forces bonus,5
189,Enemy unit loss,2
189,Have an Army,2
189,Balanced forces bonus,5
190,Have an Army,2
190,Balanced forces bonus,5
191,Have an Army,2
191,Balanced forces bonus,5
192,Enemy unit loss,2
192,Have an Army,2
192,Balanced forces bonus,5
193,Have an Army,2
193,Balanced forces bonus,5
194,Have an Army,2
194,Balanced forces bonus,5
195,Have an Army,2
195,Balanced forces bonus,5
196,Have an Army,2
196,Balanced forces bonus,5
197,Have an Army,2
197,Balanced forces bonus,5
198,Have an Army,2
198,Balanced forces bonus,5
199,Have an Army,2
199,Balanced forces bonus,5
200,Have an Army,2
200,Balanced forces bonus,5
201,Have an Army,2
201,Balanced forces bonus,5
202,Have an Army,2
202,Balanced forces bonus,5
203,Have an Army,2
203,Imbalanced forces penalty,-5
204,Have an Army,2
204,Imbalanced forces penalty,-5
205,Have an Army,2
205,Imbalanced forces penalty,-5
206,Have an Army,2
206,Imbalanced forces penalty,-5
207,Have an Army,2
207,Imbalanced forces penalty,-5
208,Enemy unit loss,2
208,Have an Army,2
208,Imbalanced forces penalty,-5
209,Have an Army,2
209,Imbalanced forces penalty,-5
210,Have an Army,2
210,Imbalanced forces penalty,-5
211,Have an Army,2
211,Imbalanced forces penalty,-5
212,Enemy unit loss,2
212,Have an Army,2
212,Imbalanced forces penalty,-5
213,Have an Army,2
213,Imbalanced forces penalty,-5
214,Have an Army,2
214,Imbalanced forces penalty,-5
215,Have an Army,2
215,Imbalanced forces penalty,-5
216,Have an Army,2
216,Imbalanced forces penalty,-5
217,Have an Army,2
217,Imbalanced forces penalty,-5
218,Have an Army,2
218,Imbalanced forces penalty,-5
219,Have an Army,2
219,Imbalanced forces penalty,-5
220,Have an Army,2
220,Imbalanced forces penalty,-5
221,Have an Army,2
221,Imbalanced forces penalty,-5
222,Have an Army,2
222,Imbalanced forces penalty,-5
223,Have an Army,2
223,Imbalanced forces penalty,-5
224,Have an Army,2
224,Imbalanced forces penalty,-5
225,Have an Army,2
225,Imbalanced forces penalty,-5
226,Have an Army,2
226,Imbalanced forces penalty,-5
227,Have an Army,2
227,Imbalanced forces penalty,-5
228,Have an Army,2
228,Imbalanced forces penalty,-5
229,Have an Army,2
229,Imbalanced forces penalty,-5
230,Have an Army,2
230,Imbalanced forces penalty,-5
231,Have an Army,2
231,Imbalanced forces penalty,-5
232,Have an Army,2
232,Imbalanced forces penalty,-5
233,Have an Army,2
233,Imbalanced forces penalty,-5
234,Have an Army,2
234,Imbalanced forces penalty,-5
235,Lost tower health,-5
235,Enemy unit loss,2
235,Have an Army,2
235,Imbalanced forces penalty,-5
236,Have an Army,2
236,Imbalanced forces penalty,-5
237,Have an Army,2
237,Imbalanced forces penalty,-5
238,Have an Army,2
238,Imbalanced forces penalty,-5
239,Have an Army,2
239,Imbalanced forces penalty,-5
240,Have an Army,2
240,Imbalanced forces penalty,-5
241,Have an Army,2
241,Imbalanced forces penalty,-5
242,Have an Army,2
242,Imbalanced forces penalty,-5
243,Have an Army,2
243,Imbalanced forces penalty,-5
244,Have an Army,2
244,Imbalanced forces penalty,-5
245,Have an Army,2
245,Imbalanced forces penalty,-5
246,Have an Army,2
246,Imbalanced forces penalty,-5
247,Have an Army,2
247,Imbalanced forces penalty,-5
248,Have an Army,2
248,Imbalanced forces penalty,-5
249,Have an Army,2
249,Imbalanced forces penalty,-5
250,Have an Army,2
250,Imbalanced forces penalty,-5
251,Lost tower health,-5
251,Have an Army,2
251,Imbalanced forces penalty,-5
252,Lost tower health,-5
252,Have an Army,2
252,Imbalanced forces penalty,-5
253,Have an Army,2
253,Imbalanced forces penalty,-5
254,Lost tower health,-5
254,Have an Army,2
254,Imbalanced forces penalty,-5
255,Lost tower health,-5
255,Enemy unit loss,2
255,Have an Army,2
255,Imbalanced forces penalty,-5
256,Have an Army,2
256,Imbalanced forces penalty,-5
257,Have an Army,2
257,Imbalanced forces penalty,-5
258,Have an Army,2
258,Imbalanced forces penalty,-5
259,Have an Army,2
259,Imbalanced forces penalty,-5
260,Have an Army,2
260,Imbalanced forces penalty,-5
261,Have an Army,2
261,Imbalanced forces penalty,-5
262,Have an Army,2
262,Imbalanced forces penalty,-5
263,Have an Army,2
263,Imbalanced forces penalty,-5
264,Have an Army,2
264,Imbalanced forces penalty,-5
265,Enemy unit loss,2
265,Have an Army,2
265,Imbalanced forces penalty,-5
266,Have an Army,2
266,Imbalanced forces penalty,-5
267,Have an Army,2
267,Imbalanced forces penalty,-5
268,Have an Army,2
268,Imbalanced forces penalty,-5
269,Have an Army,2
269,Imbalanced forces penalty,-5
270,Have an Army,2
270,Imbalanced forces penalty,-5
271,Have an Army,2
271,Imbalanced forces penalty,-5
272,Have an Army,2
272,Imbalanced forces penalty,-5
273,Have an Army,2
273,Imbalanced forces penalty,-5
274,Have an Army,2
274,Imbalanced forces penalty,-5
275,Have an Army,2
275,Imbalanced forces penalty,-5
276,Have an Army,2
276,Imbalanced forces penalty,-5
277,Have an Army,2
277,Imbalanced forces penalty,-5
278,Enemy unit loss,2
278,Have an Army,2
278,Imbalanced forces penalty,-5
279,Have an Army,2
279,Imbalanced forces penalty,-5
280,Have an Army,2
280,Imbalanced forces penalty,-5
281,Have an Army,2
281,Imbalanced forces penalty,-5
282,Have an Army,2
282,Imbalanced forces penalty,-5
283,Have an Army,2
283,Imbalanced forces penalty,-5
284,Have an Army,2
284,Imbalanced forces penalty,-5
285,Have an Army,2
285,Imbalanced forces penalty,-5
286,Enemy unit loss,2
286,Have an Army,2
286,Imbalanced forces penalty,-5
287,Have an Army,2
287,Imbalanced forces penalty,-5
288,Have an Army,2
288,Imbalanced forces penalty,-5
289,Have an Army,2
289,Imbalanced forces penalty,-5
290,Have an Army,2
290,Imbalanced forces penalty,-5
291,Have an Army,2
291,Imbalanced forces penalty,-5
292,Have an Army,2
292,Imbalanced forces penalty,-5
293,Have an Army,2
293,Imbalanced forces penalty,-5
294,Have an Army,2
294,Imbalanced forces penalty,-5
295,Have an Army,2
295,Imbalanced forces penalty,-5
296,Have an Army,2
296,Imbalanced forces penalty,-5
297,Have an Army,2
297,Imbalanced forces penalty,-5
298,Enemy unit loss,2
298,Have an Army,2
298,Imbalanced forces penalty,-5
299,Have an Army,2
299,Imbalanced forces penalty,-5
300,Have an Army,2
300,Imbalanced forces penalty,-5
301,Have an Army,2
301,Imbalanced forces penalty,-5
302,Have an Army,2
302,Imbalanced forces penalty,-5
303,Have an Army,2
303,Imbalanced forces penalty,-5
304,Have an Army,2
304,Imbalanced forces penalty,-5
305,Have an Army,2
305,Imbalanced forces penalty,-5
306,Have an Army,2
306,Imbalanced forces penalty,-5
307,Have an Army,2
307,Imbalanced forces penalty,-5
308,Have an Army,2
308,Imbalanced forces penalty,-5
309,Have an Army,2
309,Imbalanced forces penalty,-5
310,Have an Army,2
310,Imbalanced forces penalty,-5
311,Have an Army,2
311,Imbalanced forces penalty,-5
312,Have an Army,2
312,Imbalanced forces penalty,-5
313,Have an Army,2
313,Imbalanced forces penalty,-5
314,Have an Army,2
314,Imbalanced forces penalty,-5
315,Have an Army,2
315,Imbalanced forces penalty,-5
316,Have an Army,2
316,Imbalanced forces penalty,-5
317,Have an Army,2
317,Imbalanced forces penalty,-5
318,Have an Army,2
318,Imbalanced forces penalty,-5
319,Have an Army,2
319,Imbalanced forces penalty,-5
320,Have an Army,2
320,Imbalanced forces penalty,-5
321,Have an Army,2
321,Imbalanced forces penalty,-5
322,Have an Army,2
322,Imbalanced forces penalty,-5
323,Lost units,-2
323,Enemy unit loss,2
323,Have an Army,2
323,Imbalanced forces penalty,-5
324,Have an Army,2
324,Imbalanced forces penalty,-5
325,Enemy unit loss,2
325,Have an Army,2
325,Imbalanced forces penalty,-5
326,Have an Army,2
326,Imbalanced forces penalty,-5
327,Have an Army,2
327,Imbalanced forces penalty,-5
328,Have an Army,2
328,Imbalanced forces penalty,-5
329,Have an Army,2
329,Imbalanced forces penalty,-5
330,Have an Army,2
330,Imbalanced forces penalty,-5
331,Have an Army,2
331,Imbalanced forces penalty,-5
332,Have an Army,2
332,Imbalanced forces penalty,-5
333,Have an Army,2
333,Imbalanced forces penalty,-5
334,Enemy unit loss,2
334,Have an Army,2
334,Imbalanced forces penalty,-5
335,Have an Army,2
335,Imbalanced forces penalty,-5
336,Have an Army,2
336,Imbalanced forces penalty,-5
337,Have an Army,2
337,Imbalanced forces penalty,-5
338,Have an Army,2
338,Imbalanced forces penalty,-5
339,Have an Army,2
339,Imbalanced forces penalty,-5
340,Have an Army,2
340,Imbalanced forces penalty,-5
341,Have an Army,2
341,Imbalanced forces penalty,-5
342,Have an Army,2
342,Imbalanced forces penalty,-5
343,Have an Army,2
343,Imbalanced forces penalty,-5
344,Have an Army,2
344,Imbalanced forces penalty,-5
345,Have an Army,2
345,Imbalanced forces penalty,-5
346,Have an Army,2
346,Imbalanced forces penalty,-5
347,Have an Army,2
347,Imbalanced forces penalty,-5
348,Have an Army,2
348,Imbalanced forces penalty,-5
349,Enemy unit loss,2
349,Have an Army,2
349,Imbalanced forces penalty,-5
350,Have an Army,2
350,Imbalanced forces penalty,-5
351,Have an Army,2
351,Imbalanced forces penalty,-5
352,Have an Army,2
352,Imbalanced forces penalty,-5
353,Have an Army,2
353,Imbalanced forces penalty,-5
354,Have an Army,2
354,Imbalanced forces penalty,-5
355,Have an Army,2
355,Imbalanced forces penalty,-5
356,Have an Army,2
356,Imbalanced forces penalty,-5
357,Have an Army,2
357,Imbalanced forces penalty,-5
358,Have an Army,2
358,Imbalanced forces penalty,-5
359,Have an Army,2
359,Imbalanced forces penalty,-5
360,Have an Army,2
360,Imbalanced forces penalty,-5
361,Enemy unit loss,2
361,Have an Army,2
361,Imbalanced forces penalty,-5
362,Have an Army,2
362,Imbalanced forces penalty,-5
363,Have an Army,2
363,Imbalanced forces penalty,-5
364,Have an Army,2
364,Imbalanced forces penalty,-5
365,Have an Army,2
365,Imbalanced forces penalty,-5
366,Have an Army,2
366,Imbalanced forces penalty,-5
367,Lost units,-2
367,Have an Army,2
367,Imbalanced forces penalty,-5
368,Enemy unit loss,2
368,Have an Army,2
368,Imbalanced forces penalty,-5
369,Have an Army,2
369,Imbalanced forces penalty,-5
370,Have an Army,2
370,Imbalanced forces penalty,-5
371,Have an Army,2
371,Imbalanced forces penalty,-5
372,Have an Army,2
372,Balanced forces bonus,5
373,Have an Army,2
373,Balanced forces bonus,5
374,Have an Army,2
374,Balanced forces bonus,5
375,Have an Army,2
375,Balanced forces bonus,5
376,Have an Army,2
376,Balanced forces bonus,5
377,Enemy unit loss,2
377,Have an Army,2
377,Balanced forces bonus,5
378,Have an Army,2
378,Balanced forces bonus,5
379,Have an Army,2
379,Balanced forces bonus,5
380,Have an Army,2
380,Balanced forces bonus,5
381,Have an Army,2
381,Balanced forces bonus,5
382,Have an Army,2
382,Balanced forces bonus,5
383,Have an Army,2
383,Balanced forces bonus,5
384,Have an Army,2
384,Balanced forces bonus,5
385,Have an Army,2
385,Balanced forces bonus,5
386,Have an Army,2
386,Balanced forces bonus,5
387,Have an Army,2
387,Balanced forces bonus,5
388,Enemy unit loss,2
388,Have an Army,2
388,Balanced forces bonus,5
389,Have an Army,2
389,Balanced forces bonus,5
390,Have an Army,2
390,Balanced forces bonus,5
391,Have an Army,2
391,Balanced forces bonus,5
392,Have an Army,2
392,Balanced forces bonus,5
393,Have an Army,2
393,Balanced forces bonus,5
394,Have an Army,2
394,Balanced forces bonus,5
395,Have an Army,2
395,Balanced forces bonus,5
396,Have an Army,2
396,Balanced forces bonus,5
397,Have an Army,2
397,Balanced forces bonus,5
398,Have an Army,2
398,Balanced forces bonus,5
399,Enemy unit loss,2
399,Have an Army,2
399,Balanced forces bonus,5
400,Have an Army,2
400,Balanced forces bonus,5
401,Have an Army,2
401,Balanced forces bonus,5
402,Have an Army,2
402,Balanced forces bonus,5
403,Have an Army,2
403,Balanced forces bonus,5
404,Have an Army,2
404,Balanced forces bonus,5
405,Have an Army,2
405,Balanced forces bonus,5
406,Have an Army,2
406,Balanced forces bonus,5
407,Have an Army,2
407,Balanced forces bonus,5
408,Have an Army,2
408,Balanced forces bonus,5
409,Have an Army,2
409,Balanced forces bonus,5
410,Have an Army,2
410,Balanced forces bonus,5
411,Have an Army,2
411,Balanced forces bonus,5
412,Have an Army,2
412,Balanced forces bonus,5
413,Have an Army,2
413,Balanced forces bonus,5
414,Have an Army,2
414,Balanced forces bonus,5
415,Have an Army,2
415,Balanced forces bonus,5
416,Have an Army,2
416,Balanced forces bonus,5
417,Enemy unit loss,2
417,Have an Army,2
417,Balanced forces bonus,5
418,Have an Army,2
418,Balanced forces bonus,5
419,Have an Army,2
419,Balanced forces bonus,5
420,Have an Army,2
420,Balanced forces bonus,5
421,Have an Army,2
421,Balanced forces bonus,5
422,Have an Army,2
422,Balanced forces bonus,5
423,Have an Army,2
423,Balanced forces bonus,5
424,Lost units,-2
424,Enemy unit loss,2
424,Have an Army,2
424,Balanced forces bonus,5
425,Have an Army,2
425,Balanced forces bonus,5
426,Have an Army,2
426,Balanced forces bonus,5
427,Have an Army,2
427,Balanced forces bonus,5
428,Have an Army,2
428,Balanced forces bonus,5
429,Have an Army,2
429,Balanced forces bonus,5
430,Have an Army,2
430,Balanced forces bonus,5
431,Have an Army,2
431,Balanced forces bonus,5
432,Have an Army,2
432,Balanced forces bonus,5
433,Have an Army,2
433,Balanced forces bonus,5
434,Have an Army,2
434,Balanced forces bonus,5
435,Have an Army,2
435,Balanced forces bonus,5
436,Have an Army,2
436,Balanced forces bonus,5
437,Have an Army,2
437,Balanced forces bonus,5
438,Have an Army,2
438,Balanced forces bonus,5
