Step,Description,RewardChange
315,Balanced forces bonus,5
316,Have an Army,2
316,Balanced forces bonus,5
317,Have an Army,2
317,Balanced forces bonus,5
318,Have an Army,2
318,Imbalanced forces penalty,-5
319,Have an Army,2
319,Imbalanced forces penalty,-5
320,Have an Army,2
320,Imbalanced forces penalty,-5
321,Have an Army,2
321,Imbalanced forces penalty,-5
322,Have an Army,2
322,Imbalanced forces penalty,-5
323,Lost units,-2
323,Enemy unit loss,2
323,Have an Army,2
323,Balanced forces bonus,5
324,Have an Army,2
324,Balanced forces bonus,5
325,Lost units,-2
325,Have an Army,2
325,Balanced forces bonus,5
326,Have an Army,2
326,Balanced forces bonus,5
327,Have an Army,2
327,Balanced forces bonus,5
328,Have an Army,2
328,Balanced forces bonus,5
329,Have an Army,2
329,Balanced forces bonus,5
330,Have an Army,2
330,Balanced forces bonus,5
331,Have an Army,2
331,Balanced forces bonus,5
332,Have an Army,2
332,Balanced forces bonus,5
333,Have an Army,2
333,Balanced forces bonus,5
334,Lost units,-2
334,Have an Army,2
334,Balanced forces bonus,5
335,Have an Army,2
335,Balanced forces bonus,5
336,Have an Army,2
336,Balanced forces bonus,5
337,Have an Army,2
337,Balanced forces bonus,5
338,Have an Army,2
338,Balanced forces bonus,5
339,Have an Army,2
339,Balanced forces bonus,5
340,Have an Army,2
340,Balanced forces bonus,5
341,Have an Army,2
341,Balanced forces bonus,5
342,Have an Army,2
342,Balanced forces bonus,5
343,Have an Army,2
343,Balanced forces bonus,5
344,Have an Army,2
344,Balanced forces bonus,5
345,Have an Army,2
345,Balanced forces bonus,5
346,Have an Army,2
346,Balanced forces bonus,5
347,Have an Army,2
347,Balanced forces bonus,5
348,Have an Army,2
348,Balanced forces bonus,5
349,Lost units,-2
349,Have an Army,2
349,Balanced forces bonus,5
350,Have an Army,2
350,Balanced forces bonus,5
351,Have an Army,2
351,Balanced forces bonus,5
352,Have an Army,2
352,Balanced forces bonus,5
353,Have an Army,2
353,Balanced forces bonus,5
354,Have an Army,2
354,Balanced forces bonus,5
355,Have an Army,2
355,Balanced forces bonus,5
356,Have an Army,2
356,Balanced forces bonus,5
357,Have an Army,2
357,Balanced forces bonus,5
358,Have an Army,2
358,Balanced forces bonus,5
359,Have an Army,2
359,Balanced forces bonus,5
360,Have an Army,2
360,Balanced forces bonus,5
361,Lost units,-2
361,Have an Army,2
361,Balanced forces bonus,5
362,Have an Army,2
362,Balanced forces bonus,5
363,Have an Army,2
363,Balanced forces bonus,5
364,Have an Army,2
364,Balanced forces bonus,5
365,Have an Army,2
365,Balanced forces bonus,5
366,Have an Army,2
366,Balanced forces bonus,5
367,Enemy unit loss,2
367,Have an Army,2
367,Balanced forces bonus,5
368,Lost units,-2
368,Have an Army,2
368,Balanced forces bonus,5
369,Have an Army,2
369,Balanced forces bonus,5
370,Have an Army,2
370,Balanced forces bonus,5
371,Have an Army,2
371,Balanced forces bonus,5
372,Have an Army,2
372,Balanced forces bonus,5
373,Have an Army,2
373,Balanced forces bonus,5
374,Have an Army,2
374,Balanced forces bonus,5
375,Have an Army,2
375,Balanced forces bonus,5
376,Have an Army,2
376,Balanced forces bonus,5
377,Lost units,-2
377,Have an Army,2
377,Balanced forces bonus,5
378,Have an Army,2
378,Balanced forces bonus,5
379,Have an Army,2
379,Balanced forces bonus,5
380,Have an Army,2
380,Balanced forces bonus,5
381,Have an Army,2
381,Balanced forces bonus,5
382,Have an Army,2
382,Balanced forces bonus,5
383,Have an Army,2
383,Balanced forces bonus,5
384,Have an Army,2
384,Balanced forces bonus,5
385,Have an Army,2
385,Balanced forces bonus,5
386,Have an Army,2
386,Balanced forces bonus,5
387,Have an Army,2
387,Balanced forces bonus,5
388,Lost units,-2
388,Have an Army,2
388,Balanced forces bonus,5
389,Have an Army,2
389,Balanced forces bonus,5
390,Have an Army,2
390,Balanced forces bonus,5
391,Have an Army,2
391,Balanced forces bonus,5
392,Have an Army,2
392,Balanced forces bonus,5
393,Have an Army,2
393,Balanced forces bonus,5
394,Have an Army,2
394,Balanced forces bonus,5
395,Have an Army,2
395,Balanced forces bonus,5
396,Have an Army,2
396,Balanced forces bonus,5
397,Have an Army,2
397,Balanced forces bonus,5
398,Have an Army,2
398,Balanced forces bonus,5
399,Lost units,-2
399,Have an Army,2
399,Balanced forces bonus,5
400,Have an Army,2
400,Balanced forces bonus,5
401,Have an Army,2
401,Balanced forces bonus,5
402,Have an Army,2
402,Balanced forces bonus,5
403,Have an Army,2
403,Balanced forces bonus,5
404,Have an Army,2
404,Balanced forces bonus,5
405,Have an Army,2
405,Balanced forces bonus,5
406,Have an Army,2
406,Balanced forces bonus,5
407,Have an Army,2
407,Balanced forces bonus,5
408,Have an Army,2
408,Balanced forces bonus,5
409,Have an Army,2
409,Balanced forces bonus,5
410,Have an Army,2
410,Balanced forces bonus,5
411,Have an Army,2
411,Balanced forces bonus,5
412,Have an Army,2
412,Balanced forces bonus,5
413,Have an Army,2
413,Imbalanced forces penalty,-5
414,Have an Army,2
414,Imbalanced forces penalty,-5
415,Have an Army,2
415,Imbalanced forces penalty,-5
416,Have an Army,2
416,Imbalanced forces penalty,-5
417,Lost units,-2
417,Have an Army,2
417,Balanced forces bonus,5
418,Have an Army,2
418,Balanced forces bonus,5
419,Have an Army,2
419,Balanced forces bonus,5
420,Have an Army,2
420,Balanced forces bonus,5
421,Have an Army,2
421,Balanced forces bonus,5
422,Have an Army,2
422,Balanced forces bonus,5
423,Have an Army,2
423,Balanced forces bonus,5
424,Lost units,-2
424,Enemy unit loss,2
424,Have an Army,2
424,Balanced forces bonus,5
425,Have an Army,2
425,Balanced forces bonus,5
426,Have an Army,2
426,Balanced forces bonus,5
427,Have an Army,2
427,Balanced forces bonus,5
428,Have an Army,2
428,Balanced forces bonus,5
429,Have an Army,2
429,Balanced forces bonus,5
430,Have an Army,2
430,Balanced forces bonus,5
431,Have an Army,2
431,Balanced forces bonus,5
432,Have an Army,2
432,Balanced forces bonus,5
433,Have an Army,2
433,Balanced forces bonus,5
434,Have an Army,2
434,Balanced forces bonus,5
435,Have an Army,2
435,Imbalanced forces penalty,-5
436,Have an Army,2
436,Imbalanced forces penalty,-5
437,Have an Army,2
437,Imbalanced forces penalty,-5
438,Have an Army,2
438,Imbalanced forces penalty,-5
